2020-04-04 03:59:27.092281,18.245816230773926
2020-04-04 03:59:27.129123,18.141508102416992
2020-04-04 03:59:27.165597,18.143773078918457
2020-04-04 03:59:27.202064,18.15009117126465
2020-04-04 03:59:27.238542,18.133878707885742
2020-04-04 03:59:27.274986,18.129706382751465
2020-04-04 03:59:27.311419,18.146634101867676
2020-04-04 03:59:27.347886,18.1427001953125
2020-04-04 03:59:27.384347,18.1429386138916
2020-04-04 03:59:27.420807,18.143653869628906
2020-04-04 03:59:27.457270,18.175482749938965
2020-04-04 03:59:27.493805,18.116474151611328
2020-04-04 03:59:27.530214,18.12922954559326
2020-04-04 03:59:27.566645,18.13054084777832
2020-04-04 03:59:27.603078,18.121004104614258
2020-04-04 03:59:27.639493,18.145203590393066
2020-04-04 03:59:27.675956,18.171191215515137
2020-04-04 03:59:27.712471,18.123865127563477
2020-04-04 03:59:27.748893,18.128633499145508
2020-04-04 03:59:27.785324,18.13662052154541
2020-04-04 03:59:27.821770,18.12136173248291
2020-04-04 03:59:27.858186,18.127083778381348
2020-04-04 03:59:27.894614,18.123269081115723
2020-04-04 03:59:27.931035,18.14413070678711
2020-04-04 03:59:27.967496,18.14091205596924
2020-04-04 03:59:28.003950,18.139362335205078
2020-04-04 03:59:28.040401,18.122434616088867
2020-04-04 03:59:28.076819,18.119454383850098
2020-04-04 03:59:28.113230,18.12267303466797
2020-04-04 03:59:28.149647,18.129944801330566
2020-04-04 03:59:28.186080,18.14579963684082
2020-04-04 03:59:28.222545,18.147826194763184
2020-04-04 03:59:28.259014,18.158555030822754
2020-04-04 03:59:28.295503,18.14436912536621
2020-04-04 03:59:28.331965,18.133044242858887
2020-04-04 03:59:28.368403,18.140673637390137
2020-04-04 03:59:28.404858,18.126964569091797
2020-04-04 03:59:28.441285,18.120765686035156
2020-04-04 03:59:28.477701,18.13817024230957
2020-04-04 03:59:28.514150,18.144965171813965
2020-04-04 03:59:28.550616,18.124103546142578
2020-04-04 03:59:28.587036,18.15640926361084
2020-04-04 03:59:28.623522,18.12589168548584
2020-04-04 03:59:28.659945,18.12756061553955
2020-04-04 03:59:28.696375,18.1199312210083
2020-04-04 03:59:28.732788,18.139243125915527
2020-04-04 03:59:28.769239,18.140316009521484
