2020-03-21 20:19:40.306086,0.132,0.161,0.020
2020-03-21 20:20:37.509337,0.120,0.143,0.012
2020-03-21 20:21:34.713938,0.126,0.163,0.031
2020-03-21 20:22:31.917369,0.130,0.160,0.027
2020-03-21 20:23:29.916508,0.138,0.158,0.022
2020-03-21 20:24:27.116048,0.127,0.164,0.024
2020-03-21 20:25:24.321336,0.123,0.164,0.028
2020-03-21 20:26:21.525718,0.136,0.172,0.030
2020-03-21 20:27:18.794653,0.129,0.157,0.022
2020-03-21 20:28:16.001747,0.128,0.165,0.020
2020-03-21 20:29:13.206872,0.113,0.162,0.026
2020-03-21 20:30:10.413319,0.127,0.146,0.013
2020-03-21 20:31:07.617499,0.132,0.161,0.027
2020-03-21 20:32:04.820444,0.127,0.160,0.023
2020-03-21 20:33:02.026191,0.130,0.161,0.028
2020-03-21 20:33:59.240994,0.134,0.162,0.021
2020-03-21 20:34:56.446048,0.132,0.164,0.022
2020-03-21 20:35:53.650368,0.136,0.163,0.029
2020-03-21 20:36:50.858178,0.129,0.166,0.025
2020-03-21 20:37:48.056380,0.123,0.172,0.022
2020-03-21 20:38:45.288674,0.127,0.166,0.021
2020-03-21 20:39:42.494147,0.128,0.167,0.028
2020-03-21 20:40:39.701647,0.131,0.164,0.026
2020-03-21 20:41:36.905757,0.120,0.163,0.032
2020-03-21 20:42:34.109227,0.136,0.161,0.015
2020-03-21 20:43:31.315231,0.117,0.166,0.027
2020-03-21 20:44:28.548102,0.124,0.172,0.039
2020-03-21 20:45:25.753984,0.129,0.165,0.028
2020-03-21 20:46:22.988346,0.143,0.163,0.018
2020-03-21 20:47:20.194235,0.128,0.165,0.031
2020-03-21 20:48:17.402347,0.143,0.164,0.022
2020-03-21 20:49:14.610593,0.132,0.166,0.026
2020-03-21 20:50:11.819531,0.123,0.160,0.018
2020-03-21 20:51:09.025915,0.132,0.164,0.025
2020-03-21 20:52:06.231505,0.140,0.161,0.023
2020-03-21 20:53:03.437292,0.132,0.169,0.021
2020-03-21 20:54:00.643266,0.132,0.159,0.020
2020-03-21 20:54:57.850302,0.114,0.142,0.023
2020-03-21 20:55:55.049592,0.149,0.168,0.022
2020-03-21 20:56:52.255051,0.126,0.154,0.017
2020-03-21 20:57:49.461833,0.127,0.162,0.025
2020-03-21 20:58:46.692701,0.127,0.161,0.031
2020-03-21 20:59:43.901567,0.110,0.123,0.019
2020-03-21 21:00:41.105886,0.127,0.149,0.012
2020-03-21 21:01:38.310075,0.142,0.170,0.032
2020-03-21 21:02:35.519224,0.104,0.154,0.031
2020-03-21 21:03:32.725826,0.130,0.162,0.028
2020-03-21 21:04:29.930613,0.116,0.157,0.020
2020-03-21 21:05:27.129275,0.130,0.165,0.024
2020-03-21 21:06:24.335281,0.135,0.166,0.026
2020-03-21 21:07:21.580497,0.125,0.162,0.029
2020-03-21 21:08:18.786066,0.136,0.170,0.032
2020-03-21 21:09:15.995606,0.146,0.174,0.030
2020-03-21 21:10:13.229242,0.139,0.160,0.023
2020-03-21 21:11:10.434511,0.148,0.169,0.019
2020-03-21 21:12:07.641203,0.133,0.160,0.024
2020-03-21 21:13:04.846094,0.129,0.165,0.026
2020-03-21 21:14:02.042267,0.143,0.167,0.029
2020-03-21 21:14:59.249429,0.119,0.146,0.021
2020-03-21 21:15:56.454306,0.119,0.163,0.030
2020-03-21 21:16:53.658290,0.126,0.159,0.022
2020-03-21 21:17:50.887118,0.140,0.161,0.024
2020-03-21 21:18:48.094120,0.136,0.161,0.023
2020-03-21 21:19:45.298551,0.118,0.160,0.019
2020-03-21 21:20:42.533478,0.133,0.157,0.021
2020-03-21 21:21:39.737795,0.129,0.165,0.029
2020-03-21 21:22:36.946650,0.151,0.177,0.022
2020-03-21 21:23:34.145659,0.137,0.164,0.021
2020-03-21 21:24:31.387504,0.130,0.165,0.030
2020-03-21 21:25:28.594114,0.121,0.163,0.021
2020-03-21 21:26:25.801361,0.131,0.165,0.024
2020-03-21 21:27:23.006624,0.121,0.144,0.019
2020-03-21 21:28:20.213565,0.134,0.157,0.022
2020-03-21 21:29:17.418173,0.126,0.163,0.026
2020-03-21 21:30:14.625515,0.147,0.170,0.018
2020-03-21 21:31:11.830280,0.128,0.158,0.030
2020-03-21 21:32:09.033399,0.119,0.161,0.020
2020-03-21 21:33:06.264378,0.127,0.172,0.029
2020-03-21 21:34:03.528670,0.130,0.163,0.025
2020-03-21 21:35:00.734871,0.137,0.163,0.021
2020-03-21 21:35:57.941992,0.113,0.162,0.033
2020-03-21 21:36:55.160713,0.135,0.161,0.020
2020-03-21 21:37:52.365945,0.119,0.159,0.019
2020-03-21 21:38:49.569557,0.124,0.163,0.028
2020-03-21 21:39:46.816075,0.121,0.163,0.027
2020-03-21 21:40:44.021978,0.137,0.165,0.028
2020-03-21 21:41:41.229669,0.138,0.170,0.023
2020-03-21 21:42:38.433828,0.126,0.164,0.032
2020-03-21 21:43:35.638419,0.145,0.162,0.018
2020-03-21 21:44:32.846591,0.137,0.158,0.017
2020-03-21 21:45:30.111634,0.149,0.171,0.024
2020-03-21 21:46:27.318063,0.119,0.147,0.020
2020-03-21 21:47:24.521779,0.126,0.160,0.030
2020-03-21 21:48:21.726313,0.128,0.168,0.021
2020-03-21 21:49:18.933711,0.124,0.160,0.030
2020-03-21 21:50:16.129304,0.114,0.161,0.025
2020-03-21 21:51:13.333870,0.136,0.166,0.023
2020-03-21 21:52:10.538138,0.139,0.160,0.022
2020-03-21 21:53:07.745832,0.112,0.147,0.030
2020-03-21 21:54:04.946652,0.130,0.162,0.023
